Data;Regiao;Sistema;Classe;TipoConsumidor;Consumo
01/07/2011;Centro-Oeste;SISTEMAS ISOLADOS;Rural;Cativo;560,0
01/07/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;453.860,0
01/07/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;3.863,0
01/07/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;332.316,0
01/07/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;314.729,0
01/07/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;300.349,0
01/07/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Livre;121,0
01/07/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;671.993,0
01/07/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;233.034,0
01/07/2011;Nordeste;NORDESTE;Comercial;Cativo;751.084,0
01/07/2011;Nordeste;NORDESTE;Comercial;Livre;19.487,0
01/07/2011;Nordeste;NORDESTE;Industrial;Cativo;1.332.120,0
01/07/2011;Nordeste;NORDESTE;Industrial;Livre;438.973,0
01/07/2011;Nordeste;NORDESTE;Outros;Cativo;621.759,0
01/07/2011;Nordeste;NORDESTE;Residencial;Cativo;1.469.108,0
01/07/2011;Nordeste;NORDESTE;Rural;Cativo;270.030,0
01/07/2011;Nordeste;NORTE INTERLIGADO;Comercial;Cativo;72.298,0
01/07/2011;Nordeste;NORTE INTERLIGADO;Comercial;Livre;121,0
01/07/2011;Nordeste;NORTE INTERLIGADO;Industrial;Cativo;70.315,0
01/07/2011;Nordeste;NORTE INTERLIGADO;Industrial;Livre;633.107,0
01/07/2011;Nordeste;NORTE INTERLIGADO;Outros;Cativo;73.093,0
01/07/2011;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;169.725,0
01/07/2011;Nordeste;NORTE INTERLIGADO;Rural;Cativo;14.226,0
01/07/2011;Nordeste;SISTEMAS ISOLADOS;Comercial;Cativo;456,0
01/07/2011;Nordeste;SISTEMAS ISOLADOS;Industrial;Cativo;17,0
01/07/2011;Nordeste;SISTEMAS ISOLADOS;Outros;Cativo;370,0
01/07/2011;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;316,0
01/07/2011;Nordeste;SISTEMAS ISOLADOS;Rural;Cativo;17,0
01/07/2011;Norte;NORTE INTERLIGADO;Comercial;Cativo;139.079,0
01/07/2011;Norte;NORTE INTERLIGADO;Comercial;Livre;1.483,0
01/07/2011;Norte;NORTE INTERLIGADO;Industrial;Cativo;265.979,0
01/07/2011;Norte;NORTE INTERLIGADO;Industrial;Livre;754.966,0
01/07/2011;Norte;NORTE INTERLIGADO;Outros;Cativo;106.947,0
01/07/2011;Norte;NORTE INTERLIGADO;Residencial;Cativo;231.491,0
01/07/2011;Norte;NORTE INTERLIGADO;Rural;Cativo;28.733,0
01/07/2011;Norte;SISTEMAS ISOLADOS;Comercial;Cativo;118.377,0
01/07/2011;Norte;SISTEMAS ISOLADOS;Industrial;Cativo;156.723,0
01/07/2011;Norte;SISTEMAS ISOLADOS;Outros;Cativo;107.673,6
01/07/2011;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;194.992,0
01/07/2011;Norte;SISTEMAS ISOLADOS;Rural;Cativo;10.028,0
01/07/2011;Norte;SUDESTE / CENTRO - OESTE;Comercial;Cativo;53.914,0
01/07/2011;Norte;SUDESTE / CENTRO - OESTE;Industrial;Cativo;38.776,0
01/07/2011;Norte;SUDESTE / CENTRO - OESTE;Outros;Cativo;36.371,0
01/07/2011;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;87.387,0
01/07/2011;Norte;SUDESTE / CENTRO - OESTE;Rural;Cativo;18.596,0
01/07/2011;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;2.870.181,0
01/07/2011;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;208.246,0
01/07/2011;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;2.598.005,0
01/07/2011;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;5.924.020,0
01/07/2011;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;1.582.908,0
01/07/2011;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Livre;174.643,0
01/07/2011;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;4.784.552,0
01/07/2011;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;589.073,0
01/07/2011;Sul;SUL;Comercial;Cativo;947.319,0
01/07/2011;Sul;SUL;Comercial;Livre;13.438,0
01/07/2011;Sul;SUL;Industrial;Cativo;1.630.099,0
01/07/2011;Sul;SUL;Industrial;Livre;944.800,0
01/07/2011;Sul;SUL;Outros;Cativo;469.364,0
01/07/2011;Sul;SUL;Outros;Livre;12.999,0
01/07/2011;Sul;SUL;Residencial;Cativo;1.516.995,0
01/07/2011;Sul;SUL;Rural;Cativo;546.043,0
01/07/2011;Sul;SUL;Rural;Livre;754,0
01/06/2011;Centro-Oeste;SISTEMAS ISOLADOS;Comercial;Cativo;1.078,0
01/06/2011;Centro-Oeste;SISTEMAS ISOLADOS;Industrial;Cativo;695,0
01/06/2011;Centro-Oeste;SISTEMAS ISOLADOS;Outros;Cativo;1.164,0
01/06/2011;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;1.836,0
01/06/2011;Centro-Oeste;SISTEMAS ISOLADOS;Rural;Cativo;522,0
01/06/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;454.100,0
01/06/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;3.431,0
01/06/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;327.882,0
01/06/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;295.798,0
01/06/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;311.690,0
01/06/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Livre;314,0
01/06/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;658.007,0
01/06/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;221.705,0
01/06/2011;Nordeste;NORDESTE;Comercial;Cativo;760.032,0
01/06/2011;Nordeste;NORDESTE;Comercial;Livre;19.552,0
01/06/2011;Nordeste;NORDESTE;Industrial;Cativo;1.268.951,0
01/06/2011;Nordeste;NORDESTE;Industrial;Livre;421.938,0
01/06/2011;Nordeste;NORDESTE;Outros;Cativo;625.872,0
01/06/2011;Nordeste;NORDESTE;Residencial;Cativo;1.435.618,0
01/06/2011;Nordeste;NORDESTE;Rural;Cativo;262.037,0
01/06/2011;Nordeste;NORTE INTERLIGADO;Comercial;Cativo;73.444,0
01/06/2011;Nordeste;NORTE INTERLIGADO;Comercial;Livre;113,0
01/06/2011;Nordeste;NORTE INTERLIGADO;Industrial;Cativo;71.053,0
01/06/2011;Nordeste;NORTE INTERLIGADO;Industrial;Livre;611.341,0
01/06/2011;Nordeste;NORTE INTERLIGADO;Outros;Cativo;74.682,0
01/06/2011;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;170.015,0
01/06/2011;Nordeste;NORTE INTERLIGADO;Rural;Cativo;13.376,0
01/06/2011;Nordeste;SISTEMAS ISOLADOS;Comercial;Cativo;445,0
01/06/2011;Nordeste;SISTEMAS ISOLADOS;Industrial;Cativo;13,0
01/06/2011;Nordeste;SISTEMAS ISOLADOS;Outros;Cativo;320,0
01/06/2011;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;233,0
01/06/2011;Nordeste;SISTEMAS ISOLADOS;Rural;Cativo;8,0
01/06/2011;Norte;NORTE INTERLIGADO;Comercial;Cativo;144.805,0
01/06/2011;Norte;NORTE INTERLIGADO;Comercial;Livre;1.445,0
01/06/2011;Norte;NORTE INTERLIGADO;Industrial;Cativo;254.114,0
01/06/2011;Norte;NORTE INTERLIGADO;Industrial;Livre;732.357,0
01/06/2011;Norte;NORTE INTERLIGADO;Outros;Cativo;106.633,0
01/06/2011;Norte;NORTE INTERLIGADO;Residencial;Cativo;239.878,0
01/06/2011;Norte;NORTE INTERLIGADO;Rural;Cativo;26.750,0
01/06/2011;Norte;SISTEMAS ISOLADOS;Comercial;Cativo;118.389,0
01/06/2011;Norte;SISTEMAS ISOLADOS;Industrial;Cativo;154.805,0
01/06/2011;Norte;SISTEMAS ISOLADOS;Outros;Cativo;110.062,7
01/06/2011;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;192.691,0
01/06/2011;Norte;SISTEMAS ISOLADOS;Rural;Cativo;9.976,0
01/06/2011;Norte;SUDESTE / CENTRO - OESTE;Comercial;Cativo;52.566,0
01/06/2011;Norte;SUDESTE / CENTRO - OESTE;Industrial;Cativo;36.111,0
01/06/2011;Norte;SUDESTE / CENTRO - OESTE;Outros;Cativo;36.435,0
01/06/2011;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;88.230,0
01/06/2011;Norte;SUDESTE / CENTRO - OESTE;Rural;Cativo;18.356,0
01/06/2011;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;2.895.028,0
01/06/2011;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;218.440,0
01/06/2011;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;2.662.924,0
01/06/2011;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;5.951.953,0
01/06/2011;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;1.588.123,0
01/06/2011;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Livre;179.958,0
01/06/2011;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;4.678.006,0
01/06/2011;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;563.102,0
01/06/2011;Sul;SUL;Comercial;Cativo;963.887,0
01/06/2011;Sul;SUL;Comercial;Livre;11.919,0
01/06/2011;Sul;SUL;Industrial;Cativo;1.689.407,0
01/06/2011;Sul;SUL;Industrial;Livre;907.715,0
01/06/2011;Sul;SUL;Outros;Cativo;466.913,0
01/06/2011;Sul;SUL;Outros;Livre;13.505,0
01/06/2011;Sul;SUL;Residencial;Cativo;1.403.302,0
01/06/2011;Sul;SUL;Rural;Cativo;553.758,0
01/06/2011;Sul;SUL;Rural;Livre;765,0
01/05/2011;Centro-Oeste;SISTEMAS ISOLADOS;Comercial;Cativo;1.123,0
01/05/2011;Centro-Oeste;SISTEMAS ISOLADOS;Industrial;Cativo;610,0
01/05/2011;Centro-Oeste;SISTEMAS ISOLADOS;Outros;Cativo;1.122,0
01/05/2011;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;1.843,0
01/05/2011;Centro-Oeste;SISTEMAS ISOLADOS;Rural;Cativo;541,0
01/05/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;482.684,0
01/05/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;3.740,0
01/05/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;316.072,0
01/05/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;313.126,0
01/05/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;314.016,0
01/05/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Livre;330,0
01/05/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;703.041,0
01/05/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;208.571,0
01/05/2011;Nordeste;NORDESTE;Comercial;Cativo;783.219,0
01/05/2011;Nordeste;NORDESTE;Comercial;Livre;18.699,0
01/05/2011;Nordeste;NORDESTE;Industrial;Cativo;1.276.700,0
01/05/2011;Nordeste;NORDESTE;Industrial;Livre;423.090,0
01/05/2011;Nordeste;NORDESTE;Outros;Cativo;636.349,0
01/05/2011;Nordeste;NORDESTE;Residencial;Cativo;1.497.587,0
01/05/2011;Nordeste;NORDESTE;Rural;Cativo;244.316,0
01/05/2011;Nordeste;NORTE INTERLIGADO;Comercial;Cativo;69.114,0
01/05/2011;Nordeste;NORTE INTERLIGADO;Comercial;Livre;109,0
01/05/2011;Nordeste;NORTE INTERLIGADO;Industrial;Cativo;69.790,0
01/05/2011;Nordeste;NORTE INTERLIGADO;Industrial;Livre;630.454,0
01/05/2011;Nordeste;NORTE INTERLIGADO;Outros;Cativo;72.237,0
01/05/2011;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;164.642,0
01/05/2011;Nordeste;NORTE INTERLIGADO;Rural;Cativo;11.686,0
01/05/2011;Nordeste;SISTEMAS ISOLADOS;Comercial;Cativo;406,0
01/05/2011;Nordeste;SISTEMAS ISOLADOS;Industrial;Cativo;13,0
01/05/2011;Nordeste;SISTEMAS ISOLADOS;Outros;Cativo;655,0
01/05/2011;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;230,0
01/05/2011;Nordeste;SISTEMAS ISOLADOS;Rural;Cativo;14,0
01/05/2011;Norte;NORTE INTERLIGADO;Comercial;Cativo;132.258,0
01/05/2011;Norte;NORTE INTERLIGADO;Comercial;Livre;1.406,0
01/05/2011;Norte;NORTE INTERLIGADO;Industrial;Cativo;254.789,0
01/05/2011;Norte;NORTE INTERLIGADO;Industrial;Livre;746.909,0
01/05/2011;Norte;NORTE INTERLIGADO;Outros;Cativo;99.748,0
01/05/2011;Norte;NORTE INTERLIGADO;Residencial;Cativo;220.844,0
01/05/2011;Norte;NORTE INTERLIGADO;Rural;Cativo;23.296,0
01/05/2011;Norte;SISTEMAS ISOLADOS;Comercial;Cativo;110.642,0
01/05/2011;Norte;SISTEMAS ISOLADOS;Industrial;Cativo;154.889,0
01/05/2011;Norte;SISTEMAS ISOLADOS;Outros;Cativo;105.370,4
01/05/2011;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;181.256,0
01/05/2011;Norte;SISTEMAS ISOLADOS;Rural;Cativo;9.691,0
01/05/2011;Norte;SUDESTE / CENTRO - OESTE;Comercial;Cativo;52.026,0
01/05/2011;Norte;SUDESTE / CENTRO - OESTE;Industrial;Cativo;32.657,0
01/05/2011;Norte;SUDESTE / CENTRO - OESTE;Outros;Cativo;33.260,0
01/05/2011;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;85.543,0
01/05/2011;Norte;SUDESTE / CENTRO - OESTE;Rural;Cativo;18.310,0
01/05/2011;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;3.087.313,0
01/05/2011;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;223.140,0
01/05/2011;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;2.543.220,0
01/05/2011;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;5.878.611,0
01/05/2011;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;1.634.445,0
01/05/2011;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Livre;178.515,0
01/05/2011;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;4.856.402,0
01/05/2011;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;507.334,0
01/05/2011;Sul;SUL;Comercial;Cativo;1.025.599,0
01/05/2011;Sul;SUL;Comercial;Livre;10.569,0
01/05/2011;Sul;SUL;Industrial;Cativo;1.682.365,0
01/05/2011;Sul;SUL;Industrial;Livre;931.285,0
01/05/2011;Sul;SUL;Outros;Cativo;469.262,0
01/05/2011;Sul;SUL;Outros;Livre;14.376,0
01/05/2011;Sul;SUL;Residencial;Cativo;1.426.433,0
01/05/2011;Sul;SUL;Rural;Cativo;587.358,0
01/05/2011;Sul;SUL;Rural;Livre;737,0
01/04/2011;Centro-Oeste;SISTEMAS ISOLADOS;Comercial;Cativo;1.303,0
01/04/2011;Centro-Oeste;SISTEMAS ISOLADOS;Industrial;Cativo;730,0
01/04/2011;Centro-Oeste;SISTEMAS ISOLADOS;Outros;Cativo;1.297,0
01/04/2011;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;2.141,0
01/04/2011;Centro-Oeste;SISTEMAS ISOLADOS;Rural;Cativo;595,0
01/04/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;506.587,0
01/04/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;3.929,0
01/04/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;315.245,0
01/04/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;279.310,0
01/04/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;320.322,0
01/04/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Livre;358,0
01/04/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;710.706,0
01/04/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;168.314,0
01/04/2011;Nordeste;NORDESTE;Comercial;Cativo;817.054,0
01/04/2011;Nordeste;NORDESTE;Comercial;Livre;18.303,0
01/04/2011;Nordeste;NORDESTE;Industrial;Cativo;1.323.621,0
01/04/2011;Nordeste;NORDESTE;Industrial;Livre;413.936,0
01/04/2011;Nordeste;NORDESTE;Outros;Cativo;643.003,0
01/04/2011;Nordeste;NORDESTE;Residencial;Cativo;1.519.074,0
01/04/2011;Nordeste;NORDESTE;Rural;Cativo;246.979,0
01/04/2011;Nordeste;NORTE INTERLIGADO;Comercial;Cativo;70.529,0
01/04/2011;Nordeste;NORTE INTERLIGADO;Comercial;Livre;108,0
01/04/2011;Nordeste;NORTE INTERLIGADO;Industrial;Cativo;69.206,0
01/04/2011;Nordeste;NORTE INTERLIGADO;Industrial;Livre;600.053,0
01/04/2011;Nordeste;NORTE INTERLIGADO;Outros;Cativo;70.526,0
01/04/2011;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;162.588,0
01/04/2011;Nordeste;NORTE INTERLIGADO;Rural;Cativo;10.491,0
01/04/2011;Nordeste;SISTEMAS ISOLADOS;Comercial;Cativo;490,0
01/04/2011;Nordeste;SISTEMAS ISOLADOS;Industrial;Cativo;14,0
01/04/2011;Nordeste;SISTEMAS ISOLADOS;Outros;Cativo;332,0
01/04/2011;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;242,0
01/04/2011;Nordeste;SISTEMAS ISOLADOS;Rural;Cativo;5,0
01/04/2011;Norte;NORTE INTERLIGADO;Comercial;Cativo;125.528,0
01/04/2011;Norte;NORTE INTERLIGADO;Comercial;Livre;792,0
01/04/2011;Norte;NORTE INTERLIGADO;Industrial;Cativo;246.236,0
01/04/2011;Norte;NORTE INTERLIGADO;Industrial;Livre;737.177,0
01/04/2011;Norte;NORTE INTERLIGADO;Outros;Cativo;99.138,0
01/04/2011;Norte;NORTE INTERLIGADO;Residencial;Cativo;210.793,0
01/04/2011;Norte;NORTE INTERLIGADO;Rural;Cativo;22.700,0
01/04/2011;Norte;SISTEMAS ISOLADOS;Comercial;Cativo;110.170,0
01/04/2011;Norte;SISTEMAS ISOLADOS;Industrial;Cativo;152.644,0
01/04/2011;Norte;SISTEMAS ISOLADOS;Outros;Cativo;105.109,0
01/04/2011;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;177.660,0
01/04/2011;Norte;SISTEMAS ISOLADOS;Rural;Cativo;9.735,0
01/04/2011;Norte;SUDESTE / CENTRO - OESTE;Comercial;Cativo;50.863,0
01/04/2011;Norte;SUDESTE / CENTRO - OESTE;Industrial;Cativo;34.529,0
01/04/2011;Norte;SUDESTE / CENTRO - OESTE;Outros;Cativo;34.761,0
01/04/2011;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;83.143,0
01/04/2011;Norte;SUDESTE / CENTRO - OESTE;Rural;Cativo;17.685,0
01/04/2011;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;3.279.616,0
01/04/2011;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;232.989,0
01/04/2011;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;2.692.787,0
01/04/2011;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;5.913.238,0
01/04/2011;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;1.665.341,0
01/04/2011;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Livre;184.654,0
01/04/2011;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;4.937.010,0
01/04/2011;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;463.396,0
01/04/2011;Sul;SUL;Comercial;Cativo;1.068.142,0
01/04/2011;Sul;SUL;Comercial;Livre;11.335,0
01/04/2011;Sul;SUL;Industrial;Cativo;1.639.800,0
01/04/2011;Sul;SUL;Industrial;Livre;915.982,0
01/04/2011;Sul;SUL;Outros;Cativo;472.657,0
01/04/2011;Sul;SUL;Outros;Livre;13.142,0
01/04/2011;Sul;SUL;Residencial;Cativo;1.433.329,0
01/04/2011;Sul;SUL;Rural;Cativo;628.152,0
01/04/2011;Sul;SUL;Rural;Livre;694,0
01/03/2011;Centro-Oeste;SISTEMAS ISOLADOS;Comercial;Cativo;1.300,0
01/03/2011;Centro-Oeste;SISTEMAS ISOLADOS;Industrial;Cativo;773,0
01/03/2011;Centro-Oeste;SISTEMAS ISOLADOS;Outros;Cativo;1.241,0
01/03/2011;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;2.245,0
01/03/2011;Centro-Oeste;SISTEMAS ISOLADOS;Rural;Cativo;711,0
01/03/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;486.329,0
01/03/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;3.972,0
01/03/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;310.985,0
01/03/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;296.321,0
01/03/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;304.739,0
01/03/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Livre;348,0
01/03/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;695.287,0
01/03/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;156.880,0
01/03/2011;Nordeste;NORDESTE;Comercial;Cativo;829.879,0
01/03/2011;Nordeste;NORDESTE;Comercial;Livre;19.013,0
01/03/2011;Nordeste;NORDESTE;Industrial;Cativo;1.334.566,0
01/03/2011;Nordeste;NORDESTE;Industrial;Livre;427.715,0
01/03/2011;Nordeste;NORDESTE;Outros;Cativo;651.644,0
01/03/2011;Nordeste;NORDESTE;Residencial;Cativo;1.563.032,0
01/03/2011;Nordeste;NORDESTE;Rural;Cativo;231.362,0
01/03/2011;Nordeste;NORTE INTERLIGADO;Comercial;Cativo;66.611,0
01/03/2011;Nordeste;NORTE INTERLIGADO;Industrial;Cativo;64.576,0
01/03/2011;Nordeste;NORTE INTERLIGADO;Industrial;Livre;609.281,0
01/03/2011;Nordeste;NORTE INTERLIGADO;Outros;Cativo;68.495,0
01/03/2011;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;150.123,0
01/03/2011;Nordeste;NORTE INTERLIGADO;Rural;Cativo;9.540,0
01/03/2011;Nordeste;SISTEMAS ISOLADOS;Comercial;Cativo;465,0
01/03/2011;Nordeste;SISTEMAS ISOLADOS;Industrial;Cativo;13,0
01/03/2011;Nordeste;SISTEMAS ISOLADOS;Outros;Cativo;273,0
01/03/2011;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;237,0
01/03/2011;Nordeste;SISTEMAS ISOLADOS;Rural;Cativo;11,0
01/03/2011;Norte;NORTE INTERLIGADO;Comercial;Cativo;126.208,0
01/03/2011;Norte;NORTE INTERLIGADO;Comercial;Livre;841,0
01/03/2011;Norte;NORTE INTERLIGADO;Industrial;Cativo;250.517,0
01/03/2011;Norte;NORTE INTERLIGADO;Industrial;Livre;764.841,0
01/03/2011;Norte;NORTE INTERLIGADO;Outros;Cativo;96.975,0
01/03/2011;Norte;NORTE INTERLIGADO;Residencial;Cativo;215.327,0
01/03/2011;Norte;NORTE INTERLIGADO;Rural;Cativo;23.034,0
01/03/2011;Norte;SISTEMAS ISOLADOS;Comercial;Cativo;107.543,0
01/03/2011;Norte;SISTEMAS ISOLADOS;Industrial;Cativo;148.308,0
01/03/2011;Norte;SISTEMAS ISOLADOS;Outros;Cativo;102.658,1
01/03/2011;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;183.190,0
01/03/2011;Norte;SISTEMAS ISOLADOS;Rural;Cativo;9.792,0
01/03/2011;Norte;SUDESTE / CENTRO - OESTE;Comercial;Cativo;46.749,0
01/03/2011;Norte;SUDESTE / CENTRO - OESTE;Industrial;Cativo;34.760,0
01/03/2011;Norte;SUDESTE / CENTRO - OESTE;Outros;Cativo;28.862,0
01/03/2011;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;79.120,0
01/03/2011;Norte;SUDESTE / CENTRO - OESTE;Rural;Cativo;17.203,0
01/03/2011;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;3.324.760,0
01/03/2011;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;228.770,0
01/03/2011;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;2.627.931,0
01/03/2011;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;5.717.470,0
01/03/2011;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;1.690.607,0
01/03/2011;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Livre;177.057,0
01/03/2011;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;5.128.653,0
01/03/2011;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;495.601,0
01/03/2011;Sul;SUL;Comercial;Cativo;1.119.388,0
01/03/2011;Sul;SUL;Comercial;Livre;11.500,0
01/03/2011;Sul;SUL;Industrial;Cativo;1.635.191,0
01/03/2011;Sul;SUL;Industrial;Livre;965.097,0
01/03/2011;Sul;SUL;Outros;Cativo;467.615,0
01/03/2011;Sul;SUL;Outros;Livre;14.335,0
01/03/2011;Sul;SUL;Residencial;Cativo;1.490.633,0
01/03/2011;Sul;SUL;Rural;Cativo;731.422,0
01/03/2011;Sul;SUL;Rural;Livre;765,0
01/02/2011;Centro-Oeste;SISTEMAS ISOLADOS;Comercial;Cativo;1.143,0
01/02/2011;Centro-Oeste;SISTEMAS ISOLADOS;Industrial;Cativo;759,0
01/02/2011;Centro-Oeste;SISTEMAS ISOLADOS;Outros;Cativo;1.135,0
01/02/2011;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;2.071,0
01/02/2011;Centro-Oeste;SISTEMAS ISOLADOS;Rural;Cativo;819,0
01/02/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;469.275,0
01/02/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;3.590,0
01/02/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;303.238,0
01/02/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;245.483,0
01/02/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;305.091,0
01/02/2011;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Livre;319,0
